model,n_features,features,param,smote,feature_selection_method,fs_estimator,f2_mean,f2_std,precision_mean,recall_mean,training_time
DecisionTree,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,max_depth=5,0.2,forward,RandomForest,0.1813090124969123,0.07918367701856067,0.7766666666666666,0.1526315789473684,0.0829317569732666
DecisionTree,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,max_depth=7,0.2,forward,RandomForest,0.3389827756384253,0.12569399571246423,0.6902031302031302,0.32105263157894737,0.08638143539428711
DecisionTree,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,max_depth=9,0.2,forward,RandomForest,0.5197516945969556,0.12566424540177526,0.5249164814092672,0.531578947368421,0.09674859046936035
DecisionTree,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,max_depth=None,0.2,forward,RandomForest,0.5615236068963424,0.08454328044360146,0.5284797979797979,0.5736842105263158,0.08722519874572754
RandomForest,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,n_estimators=50,0.2,forward,RandomForest,0.5800867508559817,0.0758765004731612,1.0,0.5263157894736842,0.6062548160552979
RandomForest,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,n_estimators=100,0.2,forward,RandomForest,0.5902566893102976,0.07803492890333275,1.0,0.5368421052631579,1.0536680221557617
KNN,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,k=3,0.3,forward,RandomForest,0.8472338055174665,0.02007919781640116,0.547813242434584,0.982456140350877,0.1350691318511963
KNN,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,k=5,0.3,forward,RandomForest,0.8445242208931789,0.014591955355747952,0.5413668883707943,0.982456140350877,0.15879201889038086
KNN,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,k=7,0.3,forward,RandomForest,0.833039048302485,0.02227566004837054,0.526330177216986,0.9754385964912281,0.1346735954284668
KNN,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,k=9,0.3,forward,RandomForest,0.8228961540423269,0.02121720612149938,0.5192946042017249,0.9649122807017545,0.12782716751098633
DecisionTree,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,max_depth=3,0.3,forward,RandomForest,0.09835238340766979,0.05099750082185445,1.0,0.08070175438596491,0.08026719093322754
DecisionTree,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,max_depth=5,0.3,forward,RandomForest,0.278052514135649,0.13748654269942723,0.8356589147286823,0.24561403508771926,0.08253741264343262
DecisionTree,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,max_depth=7,0.3,forward,RandomForest,0.4838647873606533,0.161724430302266,0.6912226988697576,0.4701754385964912,0.08238840103149414
DecisionTree,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,max_depth=9,0.3,forward,RandomForest,0.6820858235891758,0.0250381240899695,0.616681217941722,0.7052631578947368,0.0841069221496582
DecisionTree,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,max_depth=None,0.3,forward,RandomForest,0.724553450259868,0.03768987906029822,0.6817569049883788,0.7368421052631579,0.08705258369445801
RandomForest,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,n_estimators=50,0.3,forward,RandomForest,0.7963548237099236,0.03707954624974591,0.9772302684342122,0.7614035087719297,0.6219699382781982
RandomForest,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,n_estimators=100,0.3,forward,RandomForest,0.796559235388734,0.022721307399250913,0.9772633309842613,0.7614035087719297,1.0870063304901123
KNN,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,k=3,0.4,forward,RandomForest,0.8655641027875252,0.015711642871751176,0.5772739628588466,0.9894736842105264,0.1348409652709961
KNN,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,k=5,0.4,forward,RandomForest,0.855418668309912,0.019357427503042052,0.5592984450743957,0.9868421052631579,0.1489577293395996
KNN,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,k=7,0.4,forward,RandomForest,0.8468835409411843,0.02490244072673926,0.5459634673761978,0.9842105263157895,0.13545775413513184
KNN,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,k=9,0.4,forward,RandomForest,0.8423547505070303,0.01589223211198444,0.5290562145244389,0.9894736842105264,0.13005375862121582
DecisionTree,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,max_depth=3,0.4,forward,RandomForest,0.4328190335915069,0.2834804544833019,0.7025155279503106,0.46052631578947373,0.08938813209533691
DecisionTree,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,max_depth=5,0.4,forward,RandomForest,0.5255760590592524,0.19743406935260008,0.731017102915837,0.5157894736842105,0.08185267448425293
DecisionTree,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,max_depth=7,0.4,forward,RandomForest,0.7934849913947163,0.06275587414104818,0.6927077074192747,0.8263157894736842,0.08678650856018066
DecisionTree,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,max_depth=9,0.4,forward,RandomForest,0.7991011358718274,0.03140561290582478,0.7011041000118496,0.8289473684210528,0.09491205215454102
DecisionTree,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,max_depth=None,0.4,forward,RandomForest,0.8208009372761229,0.0461803484674411,0.7697699529977575,0.8368421052631578,0.09825992584228516
RandomForest,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,n_estimators=50,0.4,forward,RandomForest,0.8534399770809518,0.03600669649279473,0.9842425749537819,0.8263157894736842,0.6352066993713379
RandomForest,28,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web;device_utilise_iOS,n_estimators=100,0.4,forward,RandomForest,0.8624460904226361,0.034048603684064545,0.9844847172074911,0.836842105263158,1.108384370803833
KNN,27,montant;score_risque_client;jour;mois;jour_semaine;is_weekend;heure_num;devise_MAD;devise_USD;type_transaction_retrait;type_transaction_virement;lieu_Fès;lieu_Marrakech;lieu_Rabat;lieu_Tanger;canal_carte;canal_en ligne;canal_guichet;moyen_paiement_Cash;moyen_paiement_MasterCard;moyen_paiement_Visa;categorie_commerce_mode;categorie_commerce_santé;categorie_commerce_voyage;categorie_commerce_électronique;device_utilise_Android;device_utilise_Web,k=3,0.1,forward,RandomForest,0.5363364862127238,0.16091548811561446,0.42110093167701856,0.5789473684210527,0.1245870590209961
